cliente_id,banda,ingreso_recurrente,edad,antiguedad_laboral,num_productos,score_comportamiento,ratio_deuda_ingreso,meses_ultimo_atraso,default,prob_default
448,1,312.02,23,0.39,1,361,0.1,0,1,0.4288
449,1,397.23,26,1.02,1,490,3.0,2,1,0.8034
450,1,288.16,28,0.61,1,443,2.21,0,1,0.7754
451,1,487.46,25,0.45,1,411,2.49,2,1,0.8209
452,1,691.03,28,1.45,2,437,3.0,0,1,0.8006
453,1,302.85,20,0.0,2,341,0.12,4,1,0.4676
454,1,600.81,34,2.5,2,450,0.63,4,0,0.185
455,1,393.95,26,0.68,1,378,0.1,0,1,0.3586
456,1,341.43,32,0.12,1,362,0.31,0,1,0.4946
457,1,478.59,28,0.98,1,353,0.34,1,1,0.4037
458,1,292.95,29,0.89,1,485,0.82,0,1,0.3683
459,1,389.27,29,1.34,2,398,0.41,2,1,0.3336
460,1,260.42,29,1.04,1,506,0.14,3,0,0.1841
461,1,892.95,30,0.73,1,403,0.24,2,0,0.232
462,1,507.05,33,0.49,1,344,0.21,3,1,0.4028
463,1,360.05,27,0.4,2,374,3.0,1,1,0.922
464,1,542.8,30,0.37,2,491,1.85,0,1,0.5937
465,1,477.53,26,0.11,1,422,3.0,2,1,0.89
466,1,455.81,34,1.49,1,402,0.75,0,1,0.3967
467,1,622.83,23,0.93,1,438,0.42,2,0,0.261
468,1,651.5,36,1.6,1,455,2.08,0,1,0.5823
469,1,393.9,26,0.0,2,485,0.51,0,1,0.342
470,1,384.84,19,0.0,2,502,0.46,9,0,0.2472
471,1,444.99,27,1.1,1,412,0.34,0,1,0.3197
472,1,100.0,23,0.0,1,363,0.18,8,1,0.4646
473,1,196.96,31,0.83,3,409,0.39,7,1,0.3568
474,1,773.37,23,0.11,1,443,0.57,3,1,0.3028
475,1,828.99,24,0.0,2,381,1.46,2,1,0.6204
476,1,450.19,18,0.0,1,382,0.1,1,1,0.3849
477,1,615.31,24,0.14,1,447,0.31,4,0,0.2667
478,1,562.25,18,0.0,1,427,2.15,0,1,0.772
479,1,1115.78,19,0.0,1,431,0.21,1,0,0.2038
480,1,723.91,30,0.58,3,392,0.55,1,1,0.3639
481,1,474.42,30,1.16,1,418,2.6,1,1,0.8016
482,1,308.89,29,0.51,1,383,0.22,1,1,0.4047
483,1,178.71,22,0.86,1,474,0.11,0,0,0.2576
484,1,540.69,26,0.2,1,481,0.86,1,1,0.3716
485,1,348.73,26,0.51,1,337,0.47,3,1,0.517
486,1,215.55,21,0.37,1,383,1.08,0,1,0.6588
487,1,370.69,34,0.49,2,355,2.12,5,1,0.8219
488,1,283.69,31,0.02,1,397,0.19,2,1,0.4135
489,1,837.43,25,0.0,1,425,1.13,3,1,0.4559
490,1,676.33,27,1.13,3,357,0.92,1,1,0.4784
491,1,498.41,28,0.32,1,383,0.2,3,1,0.3549
492,1,795.99,18,0.88,3,379,1.27,0,1,0.5306
493,1,515.47,25,0.02,1,440,0.42,3,1,0.3363
494,1,327.74,23,0.19,2,433,0.87,0,1,0.5143
495,1,804.62,21,0.67,2,393,0.11,4,0,0.2287
496,1,607.78,25,1.3,2,438,0.8,9,0,0.2678
497,1,292.55,35,2.33,3,402,0.48,0,1,0.3067
498,1,461.93,30,1.4,1,416,2.25,0,1,0.7346
499,1,324.88,24,0.71,3,513,0.1,2,0,0.1829
500,1,223.44,29,1.0,1,497,0.71,0,1,0.3308
501,2,1470.12,34,1.65,1,519,1.5,0,0,0.5029
502,2,1335.37,36,1.42,1,512,0.69,3,0,0.3495
503,2,1555.05,28,0.93,1,515,0.28,1,0,0.2635
504,2,846.59,31,1.78,1,478,0.24,0,0,0.4059
505,2,1700.17,26,0.92,1,507,0.61,6,0,0.277
506,2,1656.97,19,0.0,1,566,1.55,9,0,0.4541
507,2,1420.69,33,0.84,1,515,1.02,5,0,0.4302
508,2,1734.54,35,0.02,1,470,1.28,6,0,0.5484
509,2,703.01,33,1.02,1,463,0.36,0,0,0.5553
510,2,1042.67,22,0.0,2,487,0.72,1,0,0.5941
511,2,979.41,30,1.0,1,513,0.1,0,0,0.3492
512,2,1416.44,20,0.0,1,569,1.87,5,0,0.6163
513,2,884.96,38,1.44,1,442,3.0,11,1,0.9049
514,2,1427.25,26,0.0,1,494,0.57,5,0,0.4225
515,2,1611.16,38,1.13,1,517,0.1,8,0,0.1726
516,2,1408.56,36,1.64,1,418,0.2,4,0,0.3406
517,2,1285.13,27,1.36,2,468,1.16,1,0,0.5638
518,2,903.64,26,0.35,1,476,1.04,2,0,0.6797
519,2,945.94,33,1.26,1,470,1.71,0,1,0.7623
520,2,1574.89,27,0.98,2,519,0.32,0,0,0.2652
521,2,1433.8,32,0.59,3,501,1.59,4,0,0.6131
522,2,1188.29,29,0.88,1,482,1.28,2,0,0.6217
523,2,1074.63,23,0.0,1,531,0.43,3,0,0.4289
524,2,592.26,20,0.23,1,596,0.87,3,0,0.5282
525,2,878.74,33,1.18,1,591,0.18,1,0,0.2595
526,2,1773.43,29,0.85,1,413,0.66,2,0,0.4462
527,2,815.86,29,0.31,1,538,2.34,2,1,0.8477
528,2,1256.84,35,1.65,2,501,0.6,1,0,0.3606
529,2,1502.23,37,2.54,1,517,2.01,6,0,0.502
530,2,823.52,30,0.3,1,490,0.98,2,0,0.6679
531,2,1255.41,30,0.63,1,515,0.23,3,0,0.3203
532,2,1481.37,34,1.32,2,517,0.96,9,0,0.3321
533,2,1203.75,25,0.69,1,481,0.78,8,0,0.4658
534,2,2060.52,33,0.82,2,465,0.56,8,0,0.2462
535,2,699.42,34,0.0,1,487,0.14,1,0,0.537
536,2,1517.62,35,1.98,1,521,0.59,0,0,0.2615
537,2,1148.16,22,0.38,1,539,0.1,1,0,0.3125
538,2,1431.58,28,0.0,1,552,0.11,1,0,0.2667
539,2,1332.39,27,0.2,1,485,0.59,9,0,0.4161
540,2,980.05,32,1.78,1,524,0.4,4,0,0.3127
541,2,1268.7,34,1.92,1,558,2.86,0,1,0.7662
542,2,642.63,39,2.17,2,568,0.52,0,0,0.3485
543,2,1380.97,29,0.61,1,507,1.56,0,0,0.6391
544,2,1289.45,29,0.74,1,498,0.83,3,0,0.4675
545,2,1391.6,37,1.43,1,519,1.34,5,0,0.4598
546,2,1517.44,33,1.66,2,452,0.33,7,0,0.275
547,2,1310.29,38,1.16,3,500,3.0,11,1,0.8252
548,2,1244.43,33,0.7,1,547,0.83,0,0,0.4272
549,2,935.68,26,0.91,1,542,1.96,1,0,0.7383
550,2,986.33,25,0.28,1,496,0.5,1,0,0.5176
551,2,1556.02,24,0.89,3,520,0.12,1,0,0.2294
552,2,1630.9,35,0.96,2,468,1.23,9,0,0.4639
553,2,1128.57,37,1.47,1,545,0.1,3,0,0.2266
554,2,1213.8,41,1.44,1,506,0.71,5,0,0.3733
555,2,928.62,36,1.4,1,496,0.24,2,0,0.3709
556,2,1551.83,37,0.76,1,491,1.09,0,0,0.4997
557,2,1399.63,29,0.46,2,506,3.0,0,1,0.8821
558,2,1782.37,26,0.0,1,487,0.69,3,0,0.3921
559,2,936.5,36,1.75,1,542,1.87,5,0,0.6339
560,2,1086.6,34,1.56,2,490,0.78,0,0,0.4754
561,2,1269.43,32,0.13,2,589,0.75,5,0,0.3441
562,2,1393.95,33,1.77,1,583,2.93,6,0,0.6967
563,2,1135.3,33,2.35,2,465,2.43,2,1,0.7857
564,2,938.11,38,1.62,1,513,1.69,5,0,0.6467
565,2,1464.42,38,1.28,2,477,0.39,2,0,0.3231
566,2,1416.34,34,2.61,2,493,0.87,4,0,0.3043
567,2,925.12,36,0.74,1,610,0.28,5,0,0.2488
568,2,1606.63,34,1.21,2,494,0.65,19,0,0.2201
569,2,1551.06,29,0.79,2,528,0.73,1,0,0.3474
570,2,1240.29,35,1.97,1,537,1.96,2,0,0.5978
571,2,1223.88,25,0.48,1,459,2.49,0,1,0.8791
572,2,1366.22,37,1.25,2,467,0.59,0,0,0.4238
573,2,941.49,26,0.0,1,449,0.1,4,0,0.5057
574,2,1209.01,33,0.93,1,465,2.18,9,1,0.7715
575,2,554.28,27,0.0,2,367,0.21,2,1,0.7512
576,2,1462.94,34,1.22,2,537,1.07,0,0,0.4063
577,2,731.55,31,0.62,1,612,0.1,1,0,0.2821
578,2,1651.03,24,0.0,1,517,0.56,2,0,0.3554
579,2,1100.96,34,1.83,1,439,3.0,1,1,0.9055
580,2,1136.5,29,0.45,1,477,0.12,1,0,0.4058
581,2,1011.68,36,0.77,1,487,0.61,5,0,0.48
582,2,1113.59,32,0.92,2,459,0.4,0,0,0.4797
583,2,1625.56,33,1.13,1,553,2.59,3,0,0.6837
584,2,453.66,27,0.0,1,550,2.24,6,1,0.8653
585,2,1583.09,29,0.87,1,452,0.3,1,0,0.3517
586,2,1301.41,29,0.18,3,546,0.1,3,0,0.2725
587,2,837.89,36,2.26,1,586,1.09,4,0,0.3686
588,2,877.41,40,2.06,1,605,0.45,4,0,0.2219
589,2,1702.92,27,0.3,1,653,1.23,2,0,0.2732
590,2,916.35,37,1.13,1,464,0.1,1,0,0.421
591,2,853.99,21,0.0,1,651,0.16,7,0,0.2237
592,2,1541.19,26,0.71,1,492,1.28,5,0,0.5107
593,2,1301.57,27,0.49,1,480,0.26,1,0,0.3938
594,2,918.62,25,0.19,1,526,2.14,0,1,0.8325
595,2,1264.99,24,0.23,1,480,0.1,0,0,0.3923
596,2,892.27,34,0.9,1,529,0.27,0,0,0.3899
597,2,1530.25,30,0.63,1,443,3.0,3,1,0.8948
598,2,1518.41,33,0.06,1,498,0.62,0,0,0.4415
599,2,1359.6,35,1.79,1,574,1.34,1,0,0.3833
600,2,1308.5,33,1.25,1,507,0.22,5,0,0.2631
601,2,1728.36,35,0.91,2,517,1.04,1,0,0.3839
602,2,1199.91,31,1.85,1,533,1.42,5,0,0.4708
603,2,845.44,26,0.44,1,568,0.42,5,0,0.3716
604,2,1334.84,37,0.98,1,427,1.94,1,1,0.7949
605,2,1825.81,29,1.13,3,539,1.02,5,0,0.2834
606,2,895.57,27,0.7,2,496,0.54,5,0,0.4834
607,2,1091.56,31,1.1,1,518,0.9,2,0,0.4785
608,2,1324.93,27,0.29,1,562,0.95,0,0,0.4443
609,2,1183.83,29,0.93,1,450,0.2,2,0,0.4113
610,2,905.31,33,0.97,1,459,0.57,10,0,0.4847
611,2,1536.56,33,1.38,1,413,0.46,4,0,0.3973
612,2,1896.01,27,0.0,2,482,0.56,0,0,0.3683
613,2,1258.84,29,0.48,1,576,1.57,4,0,0.5421
614,2,928.78,37,2.36,2,503,0.72,2,0,0.3993
615,2,735.31,34,0.82,1,442,3.0,3,1,0.9458
616,2,1277.39,42,1.7,2,485,0.38,5,0,0.3002
617,2,1531.16,37,1.28,2,435,0.59,2,0,0.4179
618,2,1342.55,37,0.89,1,453,1.7,6,0,0.6922
619,2,1199.28,25,0.0,1,529,0.87,5,0,0.4922
620,2,1023.22,35,1.18,1,451,0.87,3,0,0.5815
621,2,872.35,31,0.97,1,565,0.1,0,0,0.3001
622,2,1450.43,29,0.67,1,506,0.56,7,0,0.3293
623,2,1474.13,32,0.93,1,514,0.35,10,0,0.2364
624,2,736.28,36,1.42,1,496,3.0,0,1,0.9176
625,2,1676.95,34,1.71,3,548,0.41,2,0,0.1782
626,2,1372.22,27,0.4,1,549,2.37,1,1,0.7567
627,2,1619.88,35,1.01,3,526,1.24,5,0,0.4042
628,2,797.36,28,0.46,1,538,0.46,5,0,0.4386
629,2,790.25,33,1.39,2,499,0.86,0,0,0.5663
630,2,1155.31,30,1.51,1,537,2.02,8,0,0.621
631,2,1350.84,30,0.49,1,493,2.36,0,1,0.8198
632,2,1738.91,35,1.35,2,510,0.19,6,0,0.1733
633,2,1411.82,26,0.57,1,496,0.46,2,0,0.3745
634,2,1127.2,41,1.4,2,487,0.45,1,0,0.3958
635,2,892.09,22,0.01,1,475,0.1,0,0,0.5072
636,2,1569.0,29,0.0,1,533,1.0,0,0,0.469
637,2,910.59,33,0.22,1,575,2.12,4,1,0.7567
638,2,1688.54,34,1.38,2,568,0.53,3,0,0.186
639,2,1114.68,31,0.71,1,447,1.48,0,1,0.7526
640,2,1677.17,31,1.0,2,574,1.09,0,0,0.3232
641,2,1403.68,34,1.19,2,494,0.52,0,0,0.3615
642,2,1158.9,30,0.31,1,540,0.17,5,0,0.2999
643,2,1044.18,38,1.58,1,464,1.36,4,0,0.6317
644,2,1097.73,36,0.78,2,517,2.12,0,1,0.7812
645,2,1328.5,36,2.1,1,525,1.27,3,0,0.4129
646,2,1223.15,27,0.0,1,435,0.1,0,0,0.4923
647,2,1021.86,31,0.8,1,540,0.27,9,0,0.288
648,2,1150.31,30,0.28,1,577,0.1,9,0,0.2203
649,2,1223.57,26,0.69,1,501,0.93,4,0,0.499
650,2,561.38,33,0.93,1,578,1.55,10,0,0.6161
651,2,1337.45,29,0.44,2,500,0.13,6,0,0.2945
652,2,906.08,35,1.73,1,552,2.0,7,0,0.6423
653,2,854.0,26,0.41,1,399,0.89,3,1,0.7505
654,2,693.8,40,2.06,3,630,1.29,1,0,0.4196
655,2,661.83,27,0.01,2,584,3.0,0,1,0.9145
656,2,793.37,33,0.4,2,495,0.1,1,0,0.4593
657,2,987.29,35,1.35,1,411,2.55,3,1,0.9002
658,2,1785.98,29,0.54,2,524,0.15,0,0,0.2167
659,2,1042.24,36,1.71,1,437,0.55,1,0,0.4953
660,2,1253.33,25,0.26,1,532,2.1,2,1,0.7513
661,2,1320.14,39,1.8,1,530,2.6,1,0,0.7462
662,2,1239.32,32,0.19,1,462,0.78,3,0,0.5692
663,2,1176.77,29,1.64,2,566,0.99,10,0,0.3046
664,2,841.41,30,0.72,1,550,1.35,5,0,0.6037
665,2,1635.28,36,1.75,2,558,1.97,4,0,0.4726
666,2,1742.16,29,0.28,2,510,0.14,3,0,0.2368
667,2,695.2,28,0.75,1,439,1.83,2,1,0.8617
668,2,892.79,30,0.15,1,558,0.72,0,0,0.5125
669,2,1116.06,26,0.63,1,496,0.66,9,0,0.4321
670,2,910.64,41,1.72,1,440,0.61,1,0,0.5357
671,2,1351.79,29,0.71,1,577,0.78,0,0,0.3442
672,2,981.52,36,1.75,3,614,3.0,5,1,0.757
673,2,1849.52,33,0.48,1,507,0.87,0,0,0.3749
674,2,1557.16,27,0.16,1,617,3.0,1,1,0.769
675,2,1263.77,31,1.13,2,514,0.22,0,0,0.3029
676,2,1508.1,35,2.35,1,490,1.42,0,0,0.4637
677,2,1531.77,31,0.83,2,478,1.84,0,0,0.693
678,2,1030.82,37,1.8,1,591,1.25,0,0,0.421
679,2,955.13,37,1.45,1,470,1.03,4,0,0.576
680,2,1223.44,36,2.37,1,546,0.92,7,0,0.278
681,2,1458.49,29,0.0,1,482,2.17,1,1,0.8051
682,2,1241.72,26,0.45,1,486,1.9,8,0,0.724
683,2,726.9,28,0.0,2,561,0.14,0,0,0.4199
684,2,959.15,32,0.0,1,490,2.08,1,1,0.8534
685,2,1177.81,34,1.35,3,489,0.59,0,0,0.4257
686,2,1177.3,21,0.0,1,566,0.32,3,0,0.3279
687,2,1791.76,31,0.76,1,589,2.24,2,0,0.5476
688,2,784.2,32,0.95,1,542,0.62,3,0,0.4517
689,2,1351.68,30,2.35,3,477,1.82,5,0,0.5791
690,2,1646.73,38,1.47,1,484,0.34,3,0,0.2487
691,2,1881.43,34,1.46,1,513,0.1,3,0,0.1484
692,2,1078.68,38,1.28,2,526,0.75,10,0,0.3581
693,2,1347.43,30,0.95,1,460,0.12,1,0,0.3457
694,2,1370.93,36,1.28,2,546,1.54,1,0,0.5158
695,2,1258.64,40,1.59,1,514,0.36,5,0,0.2671
696,2,1170.35,38,2.51,2,424,0.64,3,0,0.4282
697,2,1330.79,26,0.99,3,463,0.1,0,0,0.3457
698,2,440.33,30,0.87,2,484,0.37,1,0,0.5899
699,2,1404.62,30,0.0,1,506,1.67,2,0,0.6896
700,2,1237.85,34,1.02,1,604,0.18,2,0,0.1886
701,2,1133.26,35,2.65,3,521,1.15,0,0,0.415
702,2,1814.06,27,0.38,1,467,2.74,10,1,0.7876
703,2,997.52,32,1.55,1,521,1.25,5,0,0.5218
704,2,1079.08,21,0.62,2,492,1.83,2,1,0.7614
705,2,1797.47,39,1.81,1,526,0.13,4,0,0.1334
706,2,950.38,29,0.28,1,539,0.32,9,0,0.3518
707,2,1034.97,32,0.0,1,570,2.47,0,1,0.8303
708,2,1155.89,30,1.14,1,508,1.38,1,0,0.6
709,2,1452.22,37,1.09,1,591,1.12,3,0,0.3268
710,2,1262.34,18,0.0,2,555,1.2,6,0,0.5069
711,2,812.21,31,0.28,1,474,0.59,0,0,0.623
712,2,1040.35,31,0.77,2,620,0.1,16,0,0.1392
713,2,1017.79,29,0.72,2,526,1.69,2,0,0.6958
714,2,1176.83,40,1.93,2,468,1.25,1,0,0.5643
715,2,1327.75,27,0.0,1,592,0.7,1,0,0.3553
716,2,1325.46,35,1.9,2,613,2.53,0,0,0.614
717,2,667.2,33,0.8,1,508,0.45,6,0,0.4809
718,2,1519.18,38,0.76,1,484,0.38,12,0,0.2693
719,2,1275.77,28,0.55,2,501,2.27,2,1,0.7956
720,2,1615.36,28,0.62,1,545,1.75,12,0,0.4735
721,2,1333.26,37,1.58,3,573,0.8,6,0,0.2566
722,2,1530.4,34,1.88,1,538,0.15,2,0,0.1651
723,2,1339.96,24,0.08,2,515,0.27,4,0,0.3412
724,2,1603.87,29,0.64,1,584,1.17,2,0,0.3555
725,2,1356.68,33,0.55,3,494,0.53,3,0,0.4024
726,2,1170.63,36,1.81,1,561,1.99,0,0,0.6123
727,2,1881.73,28,0.69,1,495,3.0,4,1,0.8034
728,2,1466.71,18,0.0,1,531,1.8,0,0,0.6827
729,2,1372.12,34,0.25,1,504,0.52,6,0,0.3803
730,2,817.11,25,1.02,1,507,1.71,6,0,0.7188
731,2,813.51,21,0.0,1,491,0.48,1,0,0.5839
732,2,1287.81,18,0.0,1,577,0.2,1,0,0.279
733,2,1243.66,36,1.58,1,473,0.1,2,0,0.2943
734,2,1015.76,32,0.4,1,472,0.54,3,0,0.5319
735,2,1242.29,30,0.05,2,616,2.57,1,1,0.7565
736,2,1676.59,38,0.54,2,558,0.3,3,0,0.2063
737,2,1408.62,35,1.66,2,390,0.25,1,0,0.4158
738,2,857.7,40,1.53,2,481,3.0,0,1,0.9133
739,2,1166.55,25,1.76,1,419,0.1,0,0,0.3908
740,2,958.51,31,0.4,1,462,1.69,0,1,0.8136
741,2,1083.69,23,0.0,1,353,0.43,6,0,0.6815
742,2,1075.92,30,0.52,2,503,0.1,13,0,0.2853
743,2,1056.71,30,0.92,3,452,2.75,2,1,0.9034
744,2,823.46,35,1.06,1,512,0.17,2,0,0.3803
745,2,1161.7,32,1.31,1,428,0.88,0,0,0.6018
746,2,1031.82,35,0.81,1,514,0.35,3,0,0.3842
747,2,321.17,35,0.61,1,489,0.1,0,0,0.5743
748,2,1815.89,42,1.1,1,585,0.1,3,0,0.1155
749,2,1526.63,30,0.0,1,580,0.14,10,0,0.174
750,2,1087.11,27,0.24,3,549,0.1,0,0,0.3282
751,2,1205.65,33,0.95,1,493,1.57,5,0,0.6395
752,2,848.5,27,0.18,3,609,0.73,0,0,0.4401
753,2,1708.72,39,2.32,2,432,0.46,1,0,0.2855
754,2,1769.19,30,1.41,2,439,0.6,0,0,0.3626
755,2,1247.01,29,0.53,2,505,2.91,1,1,0.883
756,2,1507.06,29,0.0,2,622,2.66,0,0,0.7251
757,2,1252.59,35,1.02,2,499,1.38,1,0,0.6017
758,2,798.98,31,0.6,2,500,2.38,2,1,0.8718
759,2,1076.45,28,0.27,1,437,0.42,1,0,0.5729
760,2,1239.58,40,1.45,3,557,0.53,4,0,0.2645
761,2,1063.64,27,0.17,2,557,1.05,10,0,0.4684
762,2,1134.4,32,0.81,2,549,1.07,2,0,0.4846
763,2,1172.58,35,0.98,2,478,0.72,0,0,0.5068
764,2,1175.74,23,0.2,1,474,0.56,1,0,0.5286
765,2,1215.68,34,1.38,1,445,3.0,7,1,0.887
766,2,881.82,26,0.0,1,514,1.89,3,1,0.8081
767,2,984.9,36,2.04,1,455,0.63,2,0,0.4651
768,2,814.62,27,0.01,2,451,1.43,0,1,0.8255
769,2,1493.34,35,0.49,1,488,0.35,2,0,0.3491
770,2,568.31,37,1.69,1,485,0.12,1,0,0.4297
771,2,1546.08,36,0.99,1,483,0.48,11,0,0.2754
772,2,1615.9,33,1.26,1,533,0.57,8,0,0.2205
773,2,1109.35,30,0.0,2,513,0.1,0,0,0.3951
774,2,419.06,29,1.4,2,495,1.85,2,1,0.8254
775,2,1091.61,39,2.04,1,519,0.49,1,0,0.3183
776,2,1180.74,28,0.0,1,460,0.96,2,0,0.6494
777,2,896.82,26,0.0,1,515,0.1,8,0,0.3795
778,2,1045.43,35,2.14,1,517,0.21,2,0,0.2613
779,2,1659.06,28,0.23,1,434,2.42,1,1,0.8465
780,2,1399.48,27,0.08,3,559,1.03,0,0,0.4684
781,2,922.63,24,0.0,1,465,3.0,6,1,0.9368
782,2,720.72,29,0.52,1,514,3.0,3,1,0.9243
783,2,1101.89,31,0.79,1,568,0.51,2,0,0.3329
784,2,1135.96,33,1.46,2,556,0.39,0,0,0.2847
785,2,1348.86,36,0.7,2,511,2.15,1,0,0.7483
786,2,1039.4,34,0.44,2,491,3.0,12,1,0.8886
787,2,1353.45,31,1.13,1,557,1.09,2,0,0.3982
788,2,1780.55,31,1.4,2,543,1.74,2,0,0.4516
789,2,1444.65,34,0.41,1,479,1.67,2,0,0.6903
790,2,1185.57,38,2.14,1,470,0.48,6,0,0.3235
791,2,1145.05,32,1.02,1,406,0.94,1,0,0.6655
792,2,1093.0,29,1.25,1,517,1.97,0,0,0.727
793,2,1554.19,27,0.46,2,505,1.28,3,0,0.5237
794,2,1011.81,24,0.0,3,566,0.1,4,0,0.309
795,2,1213.57,35,1.22,1,527,0.45,4,0,0.3093
796,2,1215.36,34,1.73,2,576,0.17,8,0,0.1558
797,2,1049.46,34,0.75,2,475,0.29,1,0,0.4474
798,2,788.26,31,0.71,3,566,2.59,0,1,0.851
799,2,1296.89,39,1.61,1,483,0.1,12,0,0.2097
800,2,1181.7,29,0.0,1,548,0.27,2,0,0.3497
801,2,1350.07,36,2.24,1,437,0.41,3,0,0.3339
802,2,1039.92,31,0.45,2,521,1.06,4,0,0.5607
803,2,1566.25,28,0.85,1,410,0.84,3,0,0.536
804,2,936.97,34,1.16,1,496,0.27,0,0,0.4117
805,2,1713.61,34,1.83,1,532,0.2,5,0,0.142
806,2,675.71,33,1.3,1,483,0.3,6,0,0.4416
807,2,1330.43,32,0.88,2,457,0.77,3,0,0.4972
808,2,1342.63,31,0.45,2,552,0.35,2,0,0.2938
809,2,961.33,43,2.5,2,504,3.0,0,1,0.8568
810,2,1327.32,37,0.56,2,485,0.69,0,0,0.4827
811,2,1583.86,35,1.62,1,512,0.1,1,0,0.1914
812,2,534.95,32,0.45,1,641,1.44,1,0,0.6048
813,2,1350.82,37,2.13,1,567,0.44,12,0,0.1466
814,2,452.02,34,1.28,1,568,1.17,6,0,0.5706
815,2,910.3,32,1.32,1,531,0.36,4,0,0.342
816,2,1688.75,30,0.84,2,518,0.93,2,0,0.3654
817,2,1025.47,31,0.02,1,390,1.63,0,1,0.8736
818,2,847.84,18,0.0,2,476,2.89,15,1,0.9091
819,2,1140.62,33,1.44,1,485,0.33,1,0,0.3666
820,2,1820.37,29,0.78,1,416,0.45,0,0,0.4004
821,2,650.5,39,2.29,1,452,0.69,2,0,0.5447
822,2,884.61,32,1.2,1,410,2.88,8,1,0.9255
823,2,1649.23,26,0.0,1,508,2.55,8,1,0.7694
824,2,1757.31,31,0.5,1,550,0.1,0,0,0.189
825,2,1168.97,26,0.45,1,565,0.16,8,0,0.2362
826,2,828.28,34,0.04,1,530,0.75,1,0,0.5808
827,2,1828.75,33,1.94,1,461,0.12,0,0,0.1987
828,2,1678.33,36,1.62,2,413,0.47,7,0,0.3257
829,2,1403.68,28,1.21,2,422,0.18,7,0,0.3389
830,2,956.28,32,0.21,1,446,1.11,3,0,0.7266
831,2,1185.29,25,0.92,2,465,3.0,3,1,0.9036
832,2,1151.89,35,2.42,2,502,3.0,6,1,0.8098
833,2,1299.26,34,0.54,2,459,0.52,6,0,0.4442
834,2,1635.3,34,1.59,1,526,1.01,8,0,0.2859
835,2,1463.83,32,1.0,1,498,2.13,3,0,0.7077
836,2,876.79,34,0.43,2,510,0.14,13,0,0.3308
837,2,1612.95,40,2.05,1,567,1.29,22,0,0.184
838,2,1293.94,30,1.22,3,450,0.58,0,0,0.4685
839,2,1406.12,32,0.7,2,530,0.25,7,0,0.2442
840,2,1639.96,26,0.98,1,509,0.57,2,0,0.3003
841,2,866.53,27,0.0,1,493,0.1,1,0,0.4769
842,2,1189.25,32,0.25,1,554,1.31,3,0,0.5564
843,2,1040.56,37,1.57,1,553,0.32,0,0,0.2864
844,2,729.64,30,0.81,1,462,0.41,2,0,0.5617
845,2,1304.01,30,0.44,1,500,0.14,8,0,0.2904
846,2,1953.47,29,1.1,1,524,2.2,0,0,0.5906
847,2,647.98,29,0.97,1,496,0.75,2,0,0.5954
848,2,1190.32,33,1.53,3,539,0.93,11,0,0.3285
849,2,1392.16,24,0.14,1,524,0.93,2,0,0.4806
850,2,1236.92,38,1.9,3,601,0.58,1,0,0.2138
851,2,1166.06,28,0.38,3,433,0.24,2,0,0.4956
852,2,810.24,35,2.33,1,503,1.5,2,0,0.6169
853,2,1269.84,25,0.0,2,464,0.15,3,0,0.4223
854,2,972.97,35,2.35,1,540,0.12,6,0,0.1967
855,2,543.02,35,1.32,2,429,1.36,2,1,0.8033
856,2,1558.38,33,0.41,1,527,0.26,6,0,0.2443
857,2,1487.52,27,1.18,1,478,0.4,3,0,0.32
858,2,1215.5,33,1.16,1,473,0.71,1,0,0.4784
859,2,1268.72,26,0.83,1,437,0.66,4,0,0.514
860,2,1522.3,30,1.41,1,486,1.36,5,0,0.4874
861,2,1267.3,37,1.67,1,564,1.07,3,0,0.354
862,2,1471.21,35,1.0,1,508,1.14,0,0,0.4846
863,2,1110.76,32,1.49,1,541,1.38,0,0,0.5378
864,2,1593.6,27,0.5,1,593,0.38,1,0,0.2078
865,2,1296.24,35,1.64,1,523,0.43,1,0,0.2851
866,2,1258.22,32,0.0,1,482,0.63,4,0,0.505
867,2,818.98,20,0.02,1,533,0.4,0,0,0.5038
868,2,1286.09,35,0.98,2,482,3.0,5,1,0.875
869,2,950.41,31,1.73,1,484,1.85,1,0,0.7366
870,2,1008.52,38,1.91,2,434,0.2,1,0,0.4079
871,2,955.39,26,0.52,1,556,0.1,3,0,0.3055
872,2,880.13,18,0.0,2,490,0.1,0,0,0.4866
873,2,1837.43,33,0.6,1,519,0.31,8,0,0.1937
874,2,1599.4,33,1.91,1,458,0.13,0,0,0.2434
875,2,1776.11,23,1.1,1,531,0.84,2,0,0.2903
876,2,833.13,27,0.7,1,471,2.15,7,1,0.8396
877,2,1221.38,45,3.1,1,502,1.47,3,0,0.4419
878,2,811.95,30,0.52,1,553,0.27,1,0,0.3934
879,2,991.29,35,0.9,3,549,0.56,2,0,0.3884
880,2,924.56,28,0.62,1,508,0.78,4,0,0.5292
881,2,1571.88,21,0.12,1,421,1.83,14,0,0.7131
882,2,1081.13,31,0.7,2,659,2.01,8,0,0.5063
883,2,1520.51,30,1.07,1,597,2.65,1,0,0.6742
884,2,1381.24,30,0.95,2,546,0.78,25,0,0.2041
885,2,1891.09,31,0.4,1,472,1.3,0,0,0.5301
886,2,756.17,33,1.36,2,504,0.13,0,0,0.3928
887,2,1577.77,31,1.33,1,482,0.92,6,0,0.3745
888,2,1543.93,25,0.39,2,573,0.31,0,0,0.2396
