monthly_income,employment_tenure,age,employment_type,acquisition_channel,marital_status,gender,converted,income_bin
19383.49828132573,38,55,Self-employed,Phone,Single,M,0,15K-25K
24554.816377461146,312,54,Other,Digital,Married,M,1,15K-25K
27638.608332614815,68,37,Retired,Branch,Single,M,1,25K-40K
9183.969016339832,4,39,Salaried,Digital,Married,F,1,8K-15K
7183.424495403076,296,51,Salaried,Digital,Single,F,1,0-8K
38816.70961712746,31,19,Salaried,Branch,Divorced,M,1,25K-40K
22012.998685260933,20,34,Salaried,Referral,Divorced,F,0,15K-25K
11509.270016939445,48,54,Salaried,Branch,Married,F,0,8K-15K
45738.29474106673,21,49,Other,Referral,Single,F,0,40K+
19329.83005860367,5,42,Self-employed,Digital,Single,M,1,15K-25K
36591.758280476824,0,19,Salaried,Branch,Divorced,M,1,25K-40K
18779.311464276274,35,37,Salaried,Phone,Single,M,0,15K-25K
50000.0,108,30,Self-employed,Digital,Single,M,0,40K+
50000.0,50,41,Self-employed,Digital,Married,F,1,40K+
15531.4380633529,360,28,Salaried,Branch,Single,M,0,15K-25K
32303.878214795517,20,25,Other,Referral,Single,F,0,25K-40K
26561.698995567218,19,18,Salaried,Branch,Married,M,1,25K-40K
40993.91559365966,10,52,Salaried,Branch,Married,M,1,40K+
10107.63061134373,10,33,Salaried,Branch,Single,M,0,8K-15K
27217.920465821437,20,39,Self-employed,Digital,Married,M,0,25K-40K
34031.93719977837,94,37,Salaried,Referral,Married,F,1,25K-40K
6277.68341311498,141,25,Salaried,Digital,Married,F,0,0-8K
8866.584085567754,221,22,Salaried,Digital,Single,F,0,8K-15K
5305.295190591982,15,25,Self-employed,Branch,Married,F,1,0-8K
15342.099030076377,127,29,Salaried,Referral,Married,M,1,15K-25K
27737.078011451285,23,42,Salaried,Referral,Married,F,1,25K-40K
44418.628944964345,7,28,Salaried,Referral,Single,M,0,40K+
18853.556866368115,122,58,Salaried,Digital,Single,F,1,15K-25K
47914.30238974623,60,50,Self-employed,Digital,Divorced,F,0,40K+
7878.86490644832,10,47,Salaried,Digital,Single,M,1,0-8K
6489.693203461834,33,36,Salaried,Referral,Married,M,1,0-8K
17442.610670373444,20,56,Self-employed,Referral,Divorced,F,0,15K-25K
22707.243951383323,80,35,Salaried,Phone,Married,M,1,15K-25K
17683.426980439064,36,37,Salaried,Digital,Married,M,1,15K-25K
5216.253693473072,272,40,Salaried,Branch,Single,M,1,0-8K
17094.772197290364,3,46,Other,Branch,Divorced,F,0,15K-25K
8244.637761437027,26,45,Self-employed,Referral,Married,M,1,8K-15K
26951.750539146473,39,32,Retired,Branch,Married,F,1,25K-40K
22470.5074340267,41,31,Retired,Referral,Married,F,0,15K-25K
10260.656758271925,22,45,Other,Digital,Divorced,F,0,8K-15K
13249.033026219095,78,46,Self-employed,Digital,Married,M,0,8K-15K
9551.675726893896,124,33,Self-employed,Digital,Single,F,1,8K-15K
17368.135993326603,167,18,Salaried,Digital,Married,M,1,15K-25K
31987.0173708895,98,35,Salaried,Digital,Married,F,1,25K-40K
9982.255763768753,114,45,Self-employed,Digital,Single,F,0,8K-15K
24402.183849641362,47,59,Other,Digital,Divorced,F,0,15K-25K
13119.375063081432,104,23,Salaried,Branch,Single,F,1,8K-15K
11206.803191012606,21,32,Self-employed,Referral,Married,F,1,8K-15K
16912.05201999248,30,33,Salaried,Referral,Single,M,1,15K-25K
9690.047497236355,22,54,Salaried,Digital,Single,F,0,8K-15K
12936.5305878386,37,37,Salaried,Digital,Married,M,0,8K-15K
8789.149817534188,20,27,Self-employed,Digital,Widowed,M,0,8K-15K
50000.0,195,44,Salaried,Phone,Married,M,1,40K+
18419.3704404631,22,33,Self-employed,Branch,Single,F,0,15K-25K
11850.96639080128,6,23,Retired,Digital,Married,M,0,8K-15K
20504.259959492367,44,27,Retired,Referral,Single,F,0,15K-25K
16858.38048308375,3,58,Salaried,Digital,Single,F,1,15K-25K
15794.518686991667,7,42,Retired,Referral,Single,F,1,15K-25K
26068.944527844644,14,39,Salaried,Digital,Single,F,0,25K-40K
28410.23157597187,37,35,Salaried,Digital,Married,M,1,25K-40K
13117.458232278188,34,41,Self-employed,Branch,Married,F,0,8K-15K
12765.596470528779,96,41,Salaried,Referral,Single,F,1,8K-15K
15290.22450144467,80,41,Salaried,Referral,Married,F,1,15K-25K
4531.676784802881,33,39,Salaried,Branch,Single,M,1,0-8K
7265.448894072364,24,48,Self-employed,Digital,Divorced,M,0,0-8K
40950.71545129609,22,38,Salaried,Branch,Married,F,1,40K+
48386.71773600777,89,26,Self-employed,Phone,Single,M,1,40K+
15530.768134712893,3,30,Self-employed,Branch,Widowed,M,0,15K-25K
25487.264571794567,0,18,Self-employed,Referral,Single,M,0,25K-40K
21736.542137811863,95,62,Retired,Branch,Married,M,0,15K-25K
50000.0,38,48,Salaried,Branch,Single,M,1,40K+
35303.76685002467,8,28,Salaried,Branch,Married,F,0,25K-40K
16701.427020968058,16,34,Salaried,Referral,Married,F,0,15K-25K
10164.695151924518,161,30,Salaried,Referral,Single,M,0,8K-15K
6878.33714617948,117,56,Self-employed,Branch,Single,M,0,0-8K
20375.29021157143,74,20,Salaried,Branch,Married,F,0,15K-25K
11455.091158586296,39,39,Salaried,Digital,Single,M,0,8K-15K
7682.096527514119,44,36,Self-employed,Digital,Single,F,0,0-8K
12235.003591923847,221,47,Self-employed,Phone,Married,M,0,8K-15K
9424.530510174103,202,36,Self-employed,Digital,Divorced,M,0,8K-15K
49626.735071888674,14,18,Retired,Referral,Single,F,1,40K+
30606.99492598496,99,34,Self-employed,Referral,Single,F,0,25K-40K
17947.68498151746,13,26,Self-employed,Referral,Divorced,F,1,15K-25K
43825.296851596606,14,38,Salaried,Phone,Single,M,1,40K+
18890.623835417806,67,55,Other,Branch,Married,M,0,15K-25K
10756.11252786309,31,18,Self-employed,Referral,Widowed,F,0,8K-15K
44975.557133199894,160,28,Salaried,Digital,Divorced,F,1,40K+
24918.007808106024,5,31,Salaried,Branch,Single,M,1,15K-25K
9678.404162211114,42,33,Self-employed,Referral,Single,F,1,8K-15K
16087.482967295247,150,46,Other,Digital,Single,F,1,15K-25K
10664.001984683639,140,35,Salaried,Referral,Divorced,M,1,8K-15K
7866.119630417267,10,42,Salaried,Referral,Widowed,M,0,0-8K
31435.92192982579,27,30,Retired,Referral,Single,F,1,25K-40K
50000.0,57,40,Other,Digital,Married,M,1,40K+
7792.051508299082,10,47,Salaried,Branch,Divorced,F,0,0-8K
25280.320900126437,206,29,Salaried,Digital,Single,M,1,25K-40K
12205.164472024786,147,47,Self-employed,Referral,Single,F,0,8K-15K
13463.327272839882,10,38,Salaried,Branch,Single,M,1,8K-15K
12639.266620110075,7,50,Retired,Branch,Married,M,0,8K-15K
10738.65941086272,5,35,Salaried,Branch,Divorced,M,1,8K-15K
18566.47802137285,144,42,Salaried,Digital,Divorced,M,0,15K-25K
10953.67099946641,12,37,Salaried,Digital,Single,M,1,8K-15K
21210.976698640923,32,36,Salaried,Digital,Single,M,1,15K-25K
17498.267138131218,35,41,Salaried,Branch,Married,F,1,15K-25K
15625.057770037314,54,44,Salaried,Referral,Married,F,1,15K-25K
10461.548876197563,4,23,Self-employed,Digital,Married,F,0,8K-15K
12758.298500594854,15,55,Salaried,Digital,Married,M,1,8K-15K
28374.176589643357,160,18,Other,Branch,Married,M,1,25K-40K
24356.409375341536,143,29,Salaried,Referral,Single,M,1,15K-25K
10031.313736843438,91,36,Self-employed,Digital,Married,F,0,8K-15K
19141.2196061715,1,42,Salaried,Digital,Widowed,M,1,15K-25K
28306.090543376074,23,56,Salaried,Digital,Single,F,0,25K-40K
6623.351775695701,59,18,Self-employed,Digital,Married,M,0,0-8K
24984.630016106108,19,31,Self-employed,Digital,Single,F,1,15K-25K
12117.739649112575,144,18,Self-employed,Digital,Married,M,1,8K-15K
25396.310870924313,60,38,Self-employed,Referral,Married,M,0,25K-40K
11407.707541648906,4,41,Self-employed,Branch,Married,F,0,8K-15K
6106.266021662035,143,57,Salaried,Digital,Divorced,F,1,0-8K
6791.822114951903,189,39,Retired,Branch,Married,F,0,0-8K
18561.61407852767,4,50,Self-employed,Branch,Married,M,0,15K-25K
21074.804386189553,45,45,Other,Phone,Single,F,0,15K-25K
10481.950164238177,21,32,Retired,Digital,Married,F,0,8K-15K
26453.810078961902,29,21,Salaried,Referral,Single,M,1,25K-40K
6654.761966948671,11,41,Salaried,Referral,Divorced,M,1,0-8K
17332.733816914824,51,20,Self-employed,Digital,Single,F,0,15K-25K
8720.137456531838,190,53,Self-employed,Phone,Single,F,0,8K-15K
12196.427199341742,41,36,Self-employed,Branch,Single,F,0,8K-15K
18553.972625015016,5,52,Self-employed,Branch,Widowed,F,1,15K-25K
10761.734082662526,58,32,Salaried,Digital,Single,M,1,8K-15K
14317.912767936295,24,41,Salaried,Digital,Single,F,1,8K-15K
32983.92780278438,116,40,Salaried,Branch,Single,F,1,25K-40K
12757.37581078139,34,37,Self-employed,Digital,Single,F,0,8K-15K
29774.728245279213,12,32,Self-employed,Branch,Single,F,1,25K-40K
9156.102603928388,12,42,Salaried,Digital,Married,F,0,8K-15K
24782.239012954036,87,26,Self-employed,Branch,Single,M,1,15K-25K
42827.734429388285,18,23,Salaried,Branch,Married,M,0,40K+
4092.9174181371104,87,52,Salaried,Digital,Single,M,1,0-8K
11179.788700093204,13,46,Self-employed,Branch,Married,F,0,8K-15K
25495.143864078032,23,38,Salaried,Branch,Married,M,0,25K-40K
15965.297961172728,37,57,Self-employed,Digital,Single,F,1,15K-25K
22531.903653558322,172,34,Retired,Digital,Married,M,1,15K-25K
12551.668550711716,161,53,Retired,Digital,Single,M,1,8K-15K
18995.433221284155,13,40,Salaried,Digital,Single,M,1,15K-25K
16425.55542753209,26,25,Salaried,Phone,Married,F,0,15K-25K
36339.81448643507,9,60,Self-employed,Branch,Married,M,1,25K-40K
21007.872049866313,42,49,Self-employed,Digital,Married,F,1,15K-25K
22082.961057068114,37,36,Self-employed,Digital,Single,M,1,15K-25K
14085.114652592652,138,46,Salaried,Digital,Single,M,1,8K-15K
13459.443606835872,159,33,Salaried,Branch,Single,M,0,8K-15K
13911.416143337345,29,47,Self-employed,Digital,Married,F,1,8K-15K
22849.197730125026,40,18,Self-employed,Branch,Married,M,0,15K-25K
14008.356333622625,135,25,Salaried,Digital,Single,F,1,8K-15K
21458.25962064992,98,49,Salaried,Referral,Married,F,1,15K-25K
50000.0,0,35,Self-employed,Digital,Single,M,1,40K+
30414.502271850142,23,40,Salaried,Branch,Widowed,M,1,25K-40K
14829.680351208257,32,21,Salaried,Referral,Single,M,1,8K-15K
37076.1191736764,15,60,Salaried,Branch,Married,F,0,25K-40K
14117.278846013538,13,52,Salaried,Referral,Married,F,1,8K-15K
5308.82218497561,2,35,Self-employed,Branch,Divorced,F,1,0-8K
9849.226601306029,61,33,Salaried,Branch,Single,M,0,8K-15K
5869.500687118405,18,50,Salaried,Branch,Married,M,0,0-8K
14604.601212317544,3,61,Salaried,Phone,Single,M,0,8K-15K
18234.141594286004,15,49,Salaried,Branch,Widowed,M,0,15K-25K
49309.02407338624,97,64,Self-employed,Phone,Widowed,M,1,40K+
21941.967896267735,114,26,Salaried,Digital,Single,F,1,15K-25K
15812.241266050301,39,28,Self-employed,Branch,Married,F,1,15K-25K
29662.631938087143,32,23,Salaried,Phone,Married,F,0,25K-40K
4785.3709031131075,228,43,Salaried,Digital,Single,M,1,0-8K
20772.15641169101,13,40,Salaried,Phone,Single,M,0,15K-25K
28638.83996767119,14,36,Salaried,Digital,Widowed,M,1,25K-40K
7426.7843591666015,20,47,Self-employed,Phone,Married,M,1,0-8K
35819.668677617025,11,52,Salaried,Branch,Single,F,1,25K-40K
22094.8061599086,28,19,Retired,Digital,Single,M,1,15K-25K
14056.317975513173,145,30,Salaried,Referral,Single,F,1,8K-15K
26361.74327204912,57,47,Salaried,Digital,Married,F,1,25K-40K
50000.0,31,32,Salaried,Digital,Single,M,1,40K+
20112.961823186422,163,28,Self-employed,Digital,Married,F,0,15K-25K
20929.8647160367,2,50,Salaried,Branch,Single,F,0,15K-25K
13689.48720949322,14,22,Salaried,Phone,Single,M,0,8K-15K
10830.195356833503,50,34,Salaried,Digital,Single,F,1,8K-15K
29679.192496695527,57,41,Salaried,Branch,Divorced,M,0,25K-40K
10789.726435992938,2,31,Other,Digital,Single,F,0,8K-15K
18824.975332932325,30,47,Self-employed,Referral,Married,M,0,15K-25K
13540.026883353652,62,31,Self-employed,Digital,Single,M,1,8K-15K
24037.920793360485,71,54,Self-employed,Digital,Married,M,0,15K-25K
22030.81123390456,60,36,Self-employed,Digital,Single,F,0,15K-25K
33608.153041283644,23,46,Salaried,Branch,Married,M,0,25K-40K
13279.677799990024,5,46,Self-employed,Referral,Divorced,M,1,8K-15K
15337.790645385112,33,30,Salaried,Branch,Single,M,1,15K-25K
10024.042842213588,8,18,Salaried,Digital,Single,M,0,8K-15K
13813.809289451458,176,42,Self-employed,Branch,Married,F,1,8K-15K
22615.262650212186,38,38,Self-employed,Referral,Single,F,0,15K-25K
28401.384415538767,22,44,Self-employed,Digital,Married,F,1,25K-40K
10370.295593491188,87,35,Self-employed,Digital,Single,F,1,8K-15K
30386.79907296217,41,32,Salaried,Digital,Married,F,1,25K-40K
40675.56063535013,22,62,Salaried,Referral,Married,F,1,40K+
23110.929934276042,100,20,Salaried,Branch,Single,F,1,15K-25K
50000.0,121,46,Self-employed,Branch,Married,M,1,40K+
11335.860558618606,67,31,Other,Digital,Married,M,0,8K-15K
8545.902249780305,2,33,Salaried,Digital,Single,F,0,8K-15K
6202.872999119943,50,34,Salaried,Phone,Married,F,1,0-8K
44250.70519386066,86,28,Salaried,Digital,Married,F,0,40K+
26705.35520659718,8,44,Retired,Phone,Single,M,0,25K-40K
17442.2237415993,15,54,Self-employed,Branch,Widowed,F,0,15K-25K
21332.375533356557,128,43,Salaried,Digital,Married,F,0,15K-25K
9179.303154348909,1,39,Other,Branch,Single,M,1,8K-15K
50000.0,83,26,Retired,Phone,Divorced,M,1,40K+
19487.581766196363,38,44,Salaried,Branch,Single,M,1,15K-25K
19257.134159808495,35,63,Other,Referral,Married,F,0,15K-25K
27874.288237040462,0,33,Salaried,Digital,Single,F,1,25K-40K
24067.20824085002,102,33,Salaried,Branch,Married,F,1,15K-25K
20626.46862167962,26,31,Salaried,Referral,Married,M,1,15K-25K
11222.94168226245,46,32,Retired,Phone,Married,F,1,8K-15K
23929.828503378292,67,18,Self-employed,Branch,Single,M,0,15K-25K
50000.0,72,42,Salaried,Branch,Single,M,1,40K+
40426.9543230262,187,27,Other,Digital,Married,M,0,40K+
46906.52056389967,45,18,Salaried,Digital,Single,F,0,40K+
13270.12562523017,30,47,Self-employed,Digital,Single,M,1,8K-15K
9959.051427544475,184,25,Self-employed,Digital,Married,M,1,8K-15K
16722.79182601838,61,33,Salaried,Digital,Divorced,M,1,15K-25K
18646.895449344804,21,55,Salaried,Digital,Single,M,0,15K-25K
34770.162935406406,8,21,Retired,Phone,Single,F,0,25K-40K
6532.344690197725,110,19,Salaried,Branch,Divorced,F,1,0-8K
45149.30617766141,26,41,Self-employed,Branch,Divorced,F,0,40K+
16402.60201785696,64,51,Self-employed,Phone,Married,F,0,15K-25K
13958.882989435215,38,19,Self-employed,Digital,Single,M,1,8K-15K
9825.510305147789,13,42,Salaried,Branch,Married,F,0,8K-15K
6681.421189896739,55,44,Salaried,Branch,Married,M,1,0-8K
29551.871388147407,3,18,Salaried,Digital,Single,F,0,25K-40K
18844.771498444832,31,47,Retired,Referral,Married,M,1,15K-25K
8316.721953088143,47,48,Salaried,Digital,Married,F,1,8K-15K
8291.22277093353,34,34,Salaried,Digital,Married,F,0,8K-15K
14743.08119841811,82,53,Other,Digital,Married,M,1,8K-15K
49090.11232401486,105,51,Self-employed,Phone,Married,M,0,40K+
15432.71968187059,88,39,Salaried,Branch,Married,M,1,15K-25K
7318.160138252896,2,32,Other,Branch,Married,M,0,0-8K
15561.483931733326,12,26,Self-employed,Branch,Single,F,0,15K-25K
15311.59798042869,46,37,Salaried,Digital,Married,F,0,15K-25K
3575.5275627297287,163,44,Salaried,Branch,Married,F,1,0-8K
17455.72720005102,108,34,Self-employed,Branch,Widowed,F,1,15K-25K
15700.365665711044,110,18,Self-employed,Digital,Married,M,0,15K-25K
27384.263946831237,21,53,Salaried,Branch,Single,M,0,25K-40K
50000.0,33,40,Salaried,Digital,Widowed,M,1,40K+
35452.144285337825,38,33,Salaried,Digital,Married,F,1,25K-40K
15346.869420483348,10,48,Self-employed,Referral,Divorced,F,1,15K-25K
9284.340611704501,1,56,Salaried,Branch,Single,M,1,8K-15K
50000.0,176,18,Salaried,Branch,Single,F,1,40K+
18686.022442942038,16,43,Self-employed,Branch,Single,F,1,15K-25K
18185.0948846072,16,20,Self-employed,Digital,Divorced,F,0,15K-25K
17774.58572401472,5,43,Self-employed,Branch,Divorced,F,0,15K-25K
20309.638523527246,158,39,Salaried,Referral,Married,F,1,15K-25K
16537.466005920774,52,45,Salaried,Branch,Single,M,1,15K-25K
12782.122524514221,65,32,Salaried,Phone,Single,F,0,8K-15K
12989.344353975464,145,18,Other,Phone,Married,M,0,8K-15K
17682.8060683386,25,32,Self-employed,Branch,Married,M,1,15K-25K
13016.136518001947,58,42,Salaried,Referral,Married,F,1,8K-15K
11758.039876519219,2,50,Salaried,Branch,Single,M,0,8K-15K
19222.91116807484,12,23,Self-employed,Branch,Married,M,0,15K-25K
15475.504059826904,106,50,Self-employed,Digital,Single,M,0,15K-25K
44462.24998330368,87,30,Salaried,Branch,Married,F,1,40K+
3675.403181805706,25,42,Retired,Phone,Married,M,0,0-8K
34714.200243865766,28,31,Self-employed,Referral,Divorced,M,1,25K-40K
38087.86915363217,45,40,Self-employed,Referral,Married,M,1,25K-40K
5197.670692980077,0,48,Retired,Digital,Married,F,0,0-8K
14682.145512276877,16,23,Self-employed,Digital,Single,M,0,8K-15K
14431.022093393713,14,29,Self-employed,Digital,Divorced,F,1,8K-15K
7750.347679168367,17,40,Other,Digital,Single,M,0,0-8K
11308.500600770978,98,66,Salaried,Branch,Single,F,0,8K-15K
9261.807405008822,19,27,Salaried,Digital,Divorced,M,0,8K-15K
50000.0,12,62,Retired,Branch,Married,F,0,40K+
31615.634373851546,42,62,Self-employed,Branch,Married,F,1,25K-40K
38674.39596136556,120,36,Other,Digital,Single,M,1,25K-40K
27805.892521577305,16,34,Salaried,Digital,Divorced,F,1,25K-40K
9159.702117993276,4,29,Self-employed,Referral,Single,F,0,8K-15K
13164.615170316863,26,37,Salaried,Digital,Single,M,0,8K-15K
24188.309979518406,82,21,Self-employed,Digital,Single,F,0,15K-25K
8662.193969387212,48,37,Salaried,Referral,Single,F,1,8K-15K
27661.56153086643,101,55,Salaried,Phone,Widowed,M,1,25K-40K
15612.15038806997,192,30,Salaried,Referral,Married,M,1,15K-25K
14401.78614141374,94,35,Self-employed,Digital,Married,F,1,8K-15K
27627.749987436404,55,18,Salaried,Digital,Widowed,F,1,25K-40K
23542.391928576148,40,42,Salaried,Phone,Single,F,1,15K-25K
14522.004074414315,2,41,Salaried,Referral,Single,F,1,8K-15K
36155.988903734244,249,38,Salaried,Branch,Married,M,1,25K-40K
9427.271615050839,29,35,Other,Digital,Married,M,0,8K-15K
26096.627337263537,9,34,Salaried,Digital,Married,F,1,25K-40K
25741.52574847759,65,44,Salaried,Digital,Single,F,0,25K-40K
14977.017469470718,20,37,Retired,Branch,Married,M,1,8K-15K
21931.51260666119,52,41,Self-employed,Digital,Single,F,0,15K-25K
8512.848199961616,53,40,Self-employed,Phone,Single,F,0,8K-15K
31395.3857833746,35,51,Self-employed,Digital,Single,F,0,25K-40K
16140.044809709922,108,46,Other,Referral,Single,M,1,15K-25K
13178.81885647886,18,40,Salaried,Digital,Married,M,1,8K-15K
33840.22746586651,35,56,Other,Branch,Single,F,0,25K-40K
11818.173888598067,46,43,Retired,Digital,Widowed,F,0,8K-15K
7745.933091171095,65,53,Self-employed,Referral,Divorced,M,1,0-8K
7087.036123065441,91,45,Self-employed,Branch,Married,F,1,0-8K
25941.673519565742,30,18,Self-employed,Digital,Widowed,M,0,25K-40K
8364.420953597579,62,53,Salaried,Referral,Widowed,M,1,8K-15K
50000.0,9,39,Salaried,Branch,Married,M,1,40K+
5171.108503577457,161,37,Other,Phone,Married,M,0,0-8K
49904.86744517681,28,41,Self-employed,Phone,Widowed,F,0,40K+
20467.846703371444,78,33,Salaried,Phone,Married,F,1,15K-25K
17017.068229905963,1,40,Self-employed,Digital,Single,M,0,15K-25K
13004.471617998737,13,30,Self-employed,Digital,Married,F,0,8K-15K
22913.5030501698,40,53,Salaried,Phone,Single,F,1,15K-25K
17631.09138637027,126,36,Self-employed,Branch,Single,M,0,15K-25K
34960.74463636799,44,33,Self-employed,Digital,Single,F,1,25K-40K
19313.055349681606,159,26,Salaried,Referral,Single,F,1,15K-25K
19735.632887524756,39,41,Other,Digital,Single,F,0,15K-25K
14498.966828623947,40,40,Salaried,Referral,Divorced,F,1,8K-15K
17427.986729106386,7,42,Salaried,Referral,Single,M,1,15K-25K
21691.615043610826,97,25,Salaried,Referral,Single,M,1,15K-25K
6463.323669606534,17,18,Self-employed,Digital,Single,F,0,0-8K
8031.196075629414,137,45,Salaried,Branch,Married,F,0,8K-15K
28168.467468140945,145,55,Salaried,Branch,Widowed,M,1,25K-40K
19980.643579635947,172,25,Retired,Branch,Single,M,0,15K-25K
16148.944947495997,44,57,Salaried,Digital,Single,F,0,15K-25K
18234.311762024685,67,41,Self-employed,Branch,Married,M,0,15K-25K
22215.57777183426,90,37,Self-employed,Branch,Married,M,1,15K-25K
13044.791206578137,8,33,Other,Branch,Single,M,0,8K-15K
11305.189700017758,55,21,Self-employed,Referral,Single,M,1,8K-15K
20282.366719858706,2,49,Salaried,Branch,Married,M,1,15K-25K
10026.394386557793,41,28,Salaried,Digital,Single,F,0,8K-15K
23039.182984264808,10,28,Retired,Branch,Divorced,M,0,15K-25K
6492.804465916896,12,49,Retired,Referral,Single,F,0,0-8K
33439.50894378482,27,18,Salaried,Digital,Single,F,0,25K-40K
23946.045860729577,33,19,Self-employed,Branch,Divorced,F,1,15K-25K
21028.161467250822,58,37,Salaried,Digital,Divorced,F,1,15K-25K
